timestamp,unit_id,cycle,batt_voltage,batt_current,batt_internal_resistance,batt_soh,batt_temp,batt_charge_cycles,batt_capacity_ah,seeker_coolant_temp,seeker_coolant_pressure,seeker_cooldown_time,seeker_lock_time,seeker_sensor_drift,seeker_signal_noise_ratio,gyro_vibration_rms,gyro_spinup_time,gyro_alignment_drift,gyro_bearing_temp,gyro_acoustic_emission,tube_temp_post_fire,tube_bore_wear_mm,tube_recoil_deviation_pct,tube_corrosion_index,tube_wall_thickness_mm,round_count,op_hours,time_since_maintenance,ambient_temp,humidity_pct,dust_exposure,storage_duration_days,rul_battery,rul_seeker,rul_gyro,health_label,failure_within_50h,anomaly_flag
2023-03-06 14:31:06.713748245,STG-004,451,26.06,12.89,0.3793,51.2,44.2,407,1.294,-59.3,3.5,5.61,3.65,1.1922,23.8,7.0,2.83,0.3736,72.0,65.7,341.7,0.6,3.6,5.75,3.776,328,1550.5,73.3,26.2,66.0,2.52,27,32,54,196,2,1,0
2023-03-07 03:30:19.302498538,STG-004,452,26.82,11.87,0.3995,59.6,45.0,410,1.482,-56.1,3.43,5.64,3.31,1.3178,23.3,6.736,2.87,0.3876,69.0,61.1,355.2,0.6,3.25,5.12,3.718,330,1563.5,72.2,24.4,51.7,2.82,148,50,82,224,2,1,1
2023-03-07 00:03:38.932855627,STG-004,453,25.97,13.01,0.3892,52.3,48.0,410,1.322,-58.5,3.48,5.59,3.3,1.2091,20.2,7.053,2.89,0.3658,73.9,61.9,318.6,0.6,2.37,5.48,3.675,328,1560.1,71.2,29.0,50.2,2.03,83,37,89,196,2,1,0
2023-03-07 18:42:50.701477021,STG-004,454,26.02,13.16,0.3923,57.6,47.6,410,1.429,-58.4,3.4,5.73,3.19,1.2945,23.7,6.947,2.83,0.3882,69.0,65.2,339.3,0.6,1.53,6.9,3.623,334,1578.7,73.2,30.5,75.8,3.63,20,47,70,185,2,1,1
2023-03-07 13:33:32.744167794,STG-004,455,26.02,12.68,0.401,56.7,48.9,411,1.416,-56.0,3.42,5.57,3.16,1.2712,23.6,6.448,2.98,0.3912,75.5,62.9,313.3,0.6,4.8,5.25,3.776,332,1573.6,76.9,28.5,62.4,2.51,124,50,113,183,1,1,1
2023-03-08 00:08:51.614856462,STG-004,456,26.38,12.71,0.4039,54.6,45.7,414,1.367,-56.6,3.0,5.39,3.76,1.2363,24.4,6.494,2.87,0.3783,80.2,64.8,345.6,0.6,4.03,5.62,3.661,332,1584.1,76.4,29.9,57.3,3.96,224,33,70,163,1,1,0
2023-03-07 18:19:30.892126709,STG-004,457,26.2,13.2,0.3864,55.8,42.6,415,1.415,-59.5,3.1,5.43,3.44,1.2483,23.2,6.75,2.94,0.3875,72.5,64.1,338.3,0.6,3.07,5.26,3.828,330,1578.3,73.5,10.0,63.4,0.74,72,52,48,156,2,1,0
2023-03-08 09:12:59.970152008,STG-004,458,26.31,12.48,0.3971,58.8,47.0,417,1.463,-54.9,3.4,5.62,3.91,1.3199,21.7,6.832,2.92,0.3844,73.8,62.2,342.4,0.6,5.71,5.16,3.732,333,1593.2,73.2,27.0,49.0,1.8,246,28,85,108,2,1,0
2023-03-08 09:36:43.560905872,STG-004,459,26.36,13.75,0.4044,56.7,44.7,414,1.413,-55.1,3.82,5.49,3.52,1.2644,23.5,6.937,2.98,0.3808,75.0,63.7,331.0,0.6,3.11,5.6,3.678,336,1593.6,75.9,27.5,58.1,2.16,207,45,26,148,2,1,1
2023-03-08 11:30:58.155610947,STG-004,460,26.61,12.3,0.3973,54.7,47.5,418,1.353,-58.7,2.95,6.12,3.29,1.2481,22.6,6.645,2.82,0.407,75.4,63.7,322.6,0.6,4.29,6.04,3.708,338,1595.5,74.5,23.2,55.2,3.69,268,27,92,130,2,1,0
2023-03-08 10:40:59.342120240,STG-004,461,26.21,12.49,0.3884,56.0,44.7,420,1.375,-58.7,3.44,5.53,3.4,1.3649,19.3,6.776,2.83,0.3877,70.5,65.9,336.4,0.6,0.88,5.61,3.754,337,1594.7,75.4,28.7,62.7,1.28,330,43,63,175,2,1,0
2023-03-08 10:39:21.395126915,STG-004,462,26.68,12.52,0.3954,58.0,46.5,419,1.44,-55.8,3.08,5.88,3.08,1.3301,22.9,7.105,3.02,0.4148,72.7,66.4,342.8,0.6,4.32,5.11,3.7,339,1594.7,81.0,17.0,53.4,1.76,163,21,45,98,2,1,0
2023-03-08 20:49:13.982690332,STG-004,463,26.28,13.0,0.4122,54.5,48.6,421,1.392,-53.0,3.78,6.22,3.44,1.276,21.1,7.422,2.96,0.3966,78.8,66.1,359.9,0.6,3.99,5.09,3.632,333,1604.8,78.2,29.1,65.4,1.68,30,16,77,136,2,1,0
2023-03-09 00:22:33.075436462,STG-004,464,25.99,11.71,0.3918,53.6,46.7,420,1.323,-55.9,3.32,5.71,3.38,1.2395,20.8,7.3,3.26,0.4022,78.5,67.9,340.1,0.6,0.49,5.97,3.754,339,1608.4,76.7,27.4,57.2,2.52,254,34,42,84,2,1,0
2023-03-09 03:34:49.518379126,STG-004,465,26.81,12.49,0.4032,54.9,49.0,420,1.409,-57.0,3.38,6.1,3.3,1.3866,19.6,7.303,2.93,0.3697,77.9,66.9,325.0,0.6,1.89,5.01,3.727,339,1611.6,77.8,29.4,50.2,3.5,262,15,52,128,2,1,1
2023-03-09 06:31:17.989281876,STG-004,466,26.4,11.88,0.4043,56.7,48.0,426,1.428,-55.2,2.77,6.22,3.28,1.2958,24.5,7.489,3.12,0.4137,78.9,66.5,344.7,0.6,5.37,6.3,3.663,339,1614.5,76.9,31.4,69.2,2.68,283,20,49,157,2,1,0
2023-03-09 18:02:20.674117726,STG-004,467,25.91,11.61,0.4084,57.3,48.2,422,1.432,-54.7,3.17,5.77,3.49,1.3926,22.2,6.999,3.03,0.4116,71.3,67.2,356.8,0.6,3.05,5.46,3.71,342,1626.0,75.9,20.9,47.5,1.5,83,25,11,115,2,1,0
2023-03-09 13:54:32.165143532,STG-004,468,26.26,12.37,0.4117,54.9,47.4,424,1.392,-55.2,2.8,6.21,3.74,1.3216,21.9,7.765,2.95,0.4052,74.6,69.9,329.6,0.6,2.51,6.48,3.538,342,1621.9,80.2,31.3,63.7,3.46,250,40,65,128,2,1,0
2023-03-09 17:34:58.542523887,STG-004,469,26.81,12.72,0.4079,53.2,44.4,427,1.332,-55.8,3.19,6.38,3.52,1.4046,21.6,7.133,3.03,0.4122,78.9,63.7,349.4,0.6,3.52,5.36,3.692,341,1625.6,83.6,19.2,61.6,2.28,148,10,59,173,2,1,0
2023-03-09 15:32:19.110521560,STG-004,470,26.22,12.0,0.3983,52.1,48.2,425,1.341,-57.6,3.01,5.95,3.6,1.2671,23.9,7.327,3.1,0.4031,81.0,66.9,370.0,0.6,1.6,6.81,3.749,344,1623.5,79.6,33.1,78.2,2.15,344,25,43,69,2,1,0
2023-03-10 05:14:25.812449058,STG-004,471,26.33,12.81,0.4235,52.0,46.9,429,1.252,-55.5,3.23,6.48,3.42,1.3433,21.3,7.833,2.99,0.3939,76.7,66.0,353.3,0.6,2.86,3.92,3.673,349,1637.2,80.9,21.9,47.0,2.39,4,14,38,111,2,1,0
2023-03-10 08:41:38.813428272,STG-004,472,25.64,11.87,0.4109,52.8,48.6,426,1.318,-57.4,2.97,5.66,3.33,1.3223,22.8,6.92,3.21,0.4092,79.4,66.1,338.0,0.6,3.01,6.72,3.656,341,1640.7,82.0,22.2,75.2,1.57,47,18,56,168,2,1,0
2023-03-10 03:25:14.836524113,STG-004,473,25.79,13.0,0.4201,49.9,47.9,428,1.268,-57.6,3.17,6.12,3.68,1.438,22.5,7.628,2.96,0.4106,77.0,69.4,342.0,0.6,4.22,3.75,3.693,344,1635.4,82.4,24.6,38.8,1.62,245,19,24,119,2,1,0
2023-03-10 11:28:58.207441665,STG-004,474,25.79,12.56,0.4335,52.8,44.7,429,1.322,-58.7,3.25,6.11,3.31,1.3766,22.1,7.773,3.02,0.4405,82.3,67.3,345.5,0.6,1.98,4.69,3.63,350,1643.5,84.7,26.1,54.2,0.44,107,17,24,107,2,1,1
2023-03-10 10:46:59.225093722,STG-004,475,26.07,13.04,0.4151,54.0,46.3,432,1.37,-55.3,3.19,5.78,3.38,1.3669,21.0,7.777,3.18,0.4247,85.1,71.5,342.8,0.6,4.75,4.9,3.612,353,1642.8,83.7,36.9,48.7,2.49,363,29,29,74,2,1,1
2023-03-11 02:26:32.062644522,STG-004,476,26.32,12.34,0.4222,54.7,46.8,435,1.37,-56.9,3.04,5.66,3.87,1.3197,16.1,7.59,3.05,0.4182,77.7,67.0,360.2,0.6,-1.16,4.78,3.53,346,1658.4,79.3,18.5,58.9,2.31,64,28,12,58,2,1,0
2023-03-10 19:28:13.850855002,STG-004,477,26.08,13.06,0.4009,54.7,52.5,434,1.345,-56.6,3.06,6.16,3.55,1.3987,15.9,7.942,2.94,0.4108,77.4,64.8,353.0,0.6,2.36,4.89,3.647,347,1651.5,83.8,30.3,53.7,1.43,271,29,26,100,2,1,0
2023-03-11 05:03:31.608031114,STG-004,478,26.08,12.85,0.4407,57.9,52.6,431,1.404,-57.0,3.15,6.64,3.76,1.3785,21.7,7.567,3.1,0.4175,76.6,69.0,347.2,0.6,3.38,4.96,3.565,350,1661.1,85.1,31.6,58.6,1.61,231,22,0,72,2,1,0
2023-03-10 23:56:52.807710086,STG-004,479,25.64,12.85,0.4353,52.5,47.1,435,1.332,-54.7,2.89,5.82,3.51,1.3997,21.5,7.008,3.26,0.4321,75.7,67.8,338.9,0.6,3.05,6.89,3.655,351,1655.9,81.3,29.7,66.6,4.61,350,22,86,128,2,1,0
2023-03-10 21:10:47.672915553,STG-004,480,26.36,12.19,0.4303,49.4,46.6,438,1.246,-53.2,3.01,6.18,3.93,1.2833,19.4,8.369,3.18,0.4048,80.6,72.9,360.8,0.6,4.01,6.36,3.667,351,1653.2,84.1,32.1,62.5,1.61,140,12,37,47,2,1,0
2023-03-11 06:25:28.632038089,STG-004,481,26.01,13.2,0.4246,48.7,45.7,437,1.277,-55.0,2.99,5.91,3.59,1.3393,22.9,7.418,3.1,0.4306,77.8,70.4,345.2,0.6,6.23,6.32,3.626,352,1662.4,84.7,27.7,72.8,3.72,76,13,32,38,2,1,0
2023-03-11 20:26:45.152501426,STG-004,482,26.28,12.8,0.4264,53.1,51.5,439,1.285,-54.6,2.85,6.57,3.95,1.3167,21.4,7.427,3.32,0.4165,75.5,67.8,357.8,0.6,3.03,6.46,3.645,351,1676.4,81.4,21.6,73.8,3.46,5,5,20,18,2,1,1
2023-03-11 17:23:39.673178315,STG-004,483,25.73,13.5,0.4193,55.6,47.9,437,1.332,-56.2,3.42,6.16,3.76,1.3833,21.4,7.411,3.3,0.4313,80.7,67.9,357.5,0.6,4.44,6.44,3.65,355,1673.4,82.1,21.1,62.3,5.18,231,16,20,96,2,1,1
2023-03-11 15:53:36.597735700,STG-004,484,25.86,13.42,0.432,48.7,49.2,443,1.253,-57.5,2.87,6.4,3.77,1.4407,21.4,7.867,3.3,0.4522,77.4,68.6,361.4,0.6,2.79,6.71,3.611,351,1671.9,83.3,27.8,54.2,3.54,205,0,56,0,2,1,1
2023-03-11 20:27:44.262086226,STG-004,485,26.68,12.46,0.4486,49.0,52.7,441,1.246,-52.8,3.22,5.73,3.46,1.37,19.1,7.644,3.22,0.4255,81.7,67.2,376.4,0.6,2.23,4.89,3.612,356,1676.5,85.0,35.3,45.3,3.37,292,21,47,101,2,1,0
2023-03-12 05:13:03.510108418,STG-004,486,26.14,13.53,0.4054,51.5,52.0,443,1.298,-55.9,2.67,6.47,3.84,1.3437,21.6,7.689,3.28,0.421,79.1,67.5,364.3,0.6,1.04,7.37,3.574,354,1685.2,83.4,34.7,63.4,3.11,318,14,44,74,2,1,1
2023-03-12 06:42:20.532405844,STG-004,487,26.45,12.28,0.4344,50.1,51.4,445,1.291,-57.1,3.0,7.12,3.78,1.4427,20.1,7.958,3.17,0.4425,84.0,67.8,376.2,0.6,6.5,5.2,3.568,354,1686.7,83.4,31.3,54.9,3.19,274,12,23,99,2,1,1
2023-03-12 17:53:11.609947826,STG-004,488,26.0,12.94,0.4294,49.8,49.2,441,1.242,-55.2,2.89,6.24,3.52,1.3648,21.3,8.36,3.17,0.4361,81.4,72.1,331.2,0.6,0.4,5.83,3.627,357,1697.9,84.0,29.5,53.6,2.45,212,0,34,0,2,1,0
2023-03-12 09:26:13.047167944,STG-004,489,26.26,12.12,0.4261,50.9,50.2,445,1.289,-57.4,2.67,6.58,3.77,1.4623,16.6,8.142,3.08,0.4227,79.4,68.6,346.1,0.6,6.12,5.28,3.576,358,1689.4,89.5,37.4,48.9,1.98,214,40,14,58,2,1,0
2023-03-12 15:45:57.282806264,STG-004,490,25.39,12.8,0.4277,46.2,46.1,447,1.177,-56.3,3.01,6.11,3.96,1.4338,21.4,7.908,3.05,0.4341,81.6,67.0,367.0,0.6,3.96,5.38,3.559,362,1695.8,84.1,19.0,51.2,2.36,342,8,32,43,2,1,0
2023-03-12 14:47:03.955930632,STG-004,491,26.09,13.38,0.4339,51.6,46.2,448,1.288,-54.8,3.24,6.67,3.71,1.3991,15.1,8.139,3.3,0.4302,84.0,74.5,371.2,0.6,4.99,7.42,3.604,356,1694.8,83.3,29.0,77.4,3.16,38,11,12,18,2,1,0
2023-03-12 23:18:47.382832166,STG-004,492,25.9,13.27,0.4281,51.3,52.0,446,1.32,-53.3,3.24,6.57,3.64,1.5384,17.8,8.744,3.28,0.4297,76.1,67.8,354.3,0.6,5.4,6.15,3.524,363,1703.3,91.2,21.5,59.1,3.68,55,16,0,90,2,1,0
2023-03-13 06:45:15.437612386,STG-004,493,26.46,13.42,0.4304,53.2,53.0,449,1.329,-54.8,2.9,6.09,3.7,1.4764,19.6,7.798,3.29,0.4305,83.0,74.0,352.1,0.6,2.55,6.52,3.518,360,1710.8,85.7,23.6,76.4,3.8,135,2,0,12,2,1,0
2023-03-13 03:27:15.476117840,STG-004,494,26.32,13.79,0.428,53.4,44.6,448,1.283,-54.7,3.14,6.26,3.98,1.3942,20.0,8.09,3.26,0.4257,77.2,73.6,351.0,0.6,5.04,6.85,3.436,364,1707.5,89.6,24.0,62.6,2.79,95,14,12,29,2,1,0
2023-03-13 12:11:17.790079368,STG-004,495,26.13,12.87,0.4283,46.5,47.5,448,1.195,-57.2,2.94,6.32,3.34,1.4699,19.4,8.45,3.33,0.4372,83.7,70.4,368.1,0.6,2.49,5.37,3.501,364,1716.2,91.4,31.0,64.1,1.86,286,1,3,63,2,1,0
2023-03-13 10:06:20.192685792,STG-004,496,26.02,12.3,0.4259,50.0,47.6,451,1.265,-52.7,3.21,6.92,3.75,1.44,16.1,8.17,3.27,0.4388,76.8,70.2,327.2,0.6,1.18,6.53,3.519,363,1714.1,86.6,30.4,57.7,3.47,170,1,2,4,2,1,0
2023-03-13 20:08:06.906570714,STG-004,497,25.77,12.6,0.4398,49.1,48.2,450,1.216,-56.9,2.93,6.28,3.79,1.4657,17.4,8.241,3.28,0.4562,84.3,69.7,347.7,0.6,3.54,5.14,3.479,360,1724.1,92.6,37.1,54.5,3.06,159,8,11,10,2,1,1
2023-03-14 01:17:50.318754701,STG-004,498,26.23,12.92,0.4424,48.8,51.3,453,1.191,-53.9,2.79,6.27,3.96,1.4236,20.0,8.702,3.27,0.4475,81.4,70.3,359.6,0.6,1.5,6.64,3.505,367,1729.3,87.4,20.9,62.5,1.9,214,25,0,0,2,1,1
2023-03-14 00:04:08.909254988,STG-004,499,25.41,13.19,0.4515,48.4,51.2,453,1.206,-56.3,2.74,6.19,3.86,1.5695,18.3,8.495,3.64,0.4489,86.2,71.5,339.5,0.6,4.27,5.8,3.51,364,1728.1,86.8,35.3,64.2,3.43,78,7,0,0,2,1,1
2023-03-13 20:25:40.182041897,STG-004,500,25.59,12.71,0.4361,51.6,48.4,455,1.268,-55.8,2.7,6.82,3.83,1.4763,22.9,8.79,3.15,0.4592,79.8,72.0,359.2,0.6,4.01,5.46,3.492,373,1724.4,0.6,27.0,58.1,2.58,57,0,18,0,2,1,1
2022-12-31 22:40:10.821584932,STG-005,1,28.0,8.65,0.0163,97.3,30.8,3,2.458,-65.6,4.95,1.21,0.96,0.0,44.9,0.519,0.89,0.0197,27.6,33.6,81.6,0.0058,3.25,5.12,6.0,1,0.0,0.0,25.0,67.4,3.4,148,406,1017,1635,0,0,0
2023-01-01 04:37:04.405016148,STG-005,2,28.0,7.78,0.0225,99.6,26.4,1,2.495,-65.3,5.21,1.72,0.79,0.0,44.3,1.041,0.78,0.0089,20.0,31.3,76.8,0.0032,0.1,4.54,5.904,1,4.6,0.0,25.4,65.8,2.63,89,393,1083,1652,0,0,0
2023-01-01 11:50:16.423964002,STG-005,3,28.0,6.81,0.0243,99.5,27.5,0,2.5,-63.6,5.0,1.91,0.65,0.0,46.3,0.532,0.98,0.0101,28.6,31.1,77.7,0.0158,0.3,4.07,5.94,0,11.8,0.0,23.8,63.8,3.56,41,402,1032,1585,0,0,0
2023-01-01 08:23:23.832948323,STG-005,4,28.0,7.76,0.025,100.0,29.4,2,2.5,-63.0,5.11,2.14,0.68,0.0415,42.8,0.135,0.62,0.0035,27.8,34.6,81.7,0.0253,1.53,4.82,5.934,4,8.4,0.1,31.6,72.3,3.99,73,413,985,1621,0,0,0
2023-01-01 14:04:08.694150556,STG-005,5,27.66,7.96,0.0186,93.0,32.8,4,2.342,-64.4,4.95,1.43,1.08,0.0931,45.8,0.998,0.85,0.0071,26.0,31.7,54.1,0.0323,2.55,5.68,5.996,2,14.1,1.7,30.3,66.3,5.35,359,392,993,1686,0,0,0
2023-01-01 19:12:47.192968688,STG-005,6,27.98,7.36,0.0262,99.0,28.5,6,2.493,-65.5,4.95,1.76,0.75,0.0879,45.7,0.405,0.61,0.0134,24.4,35.5,71.8,0.0091,-1.08,5.07,6.0,3,19.2,1.1,25.5,66.8,3.03,282,384,1014,1642,0,0,0
2023-01-02 03:24:14.205034772,STG-005,7,27.95,8.15,0.0141,98.5,30.9,7,2.477,-67.3,5.03,1.32,0.97,0.0751,46.3,0.726,0.9,0.0,28.4,33.4,70.2,0.0,-2.67,4.22,5.913,1,27.4,1.6,34.4,73.5,1.09,335,403,1039,1620,0,0,0
2023-01-02 06:31:39.835570355,STG-005,8,27.69,7.17,0.025,96.8,27.7,8,2.48,-64.6,5.0,1.9,0.82,0.0,47.6,0.625,0.85,0.0,31.6,34.7,84.9,0.0314,-2.39,4.76,5.898,9,30.5,3.7,38.1,69.6,3.12,129,389,989,1574,0,0,0
2023-01-02 03:45:00.070152580,STG-005,9,27.84,8.34,0.025,99.3,26.0,5,2.498,-66.2,5.06,1.52,0.94,0.0,44.0,0.009,0.74,0.0051,28.5,32.7,75.6,0.0,0.05,3.65,5.924,4,27.8,4.9,25.4,69.5,1.18,157,382,995,1545,0,0,0
2023-01-02 03:11:37.167988203,STG-005,10,27.65,8.49,0.0169,99.8,30.6,5,2.471,-64.0,4.89,1.49,0.62,0.0961,44.3,0.557,0.86,0.0095,28.3,31.4,94.6,0.0205,0.92,4.01,5.991,7,27.2,3.3,29.6,66.6,1.79,336,400,995,1612,0,0,0
2023-01-02 14:39:06.594087273,STG-005,11,27.91,7.84,0.0283,97.5,29.0,7,2.435,-66.0,4.75,1.29,1.17,0.0,42.6,0.185,0.72,0.0,27.0,31.6,89.2,0.0136,-0.73,3.74,5.902,1,38.7,5.1,19.7,65.4,3.36,117,383,995,1611,0,0,0
2023-01-03 00:10:18.240589368,STG-005,12,28.0,7.39,0.0127,97.8,28.4,9,2.46,-63.9,4.91,1.79,0.5,0.028,45.4,0.694,0.72,0.0043,24.0,32.9,78.0,0.0199,0.13,3.96,5.955,10,48.2,2.9,30.1,55.5,4.44,361,395,974,1622,0,0,0
2023-01-02 23:04:24.198053457,STG-005,13,27.86,8.34,0.0204,100.0,29.0,11,2.5,-65.8,5.1,1.59,0.85,0.0468,45.0,0.009,0.95,0.0215,34.6,31.2,77.9,0.0099,-1.16,5.46,5.914,10,47.1,7.2,24.5,76.2,2.81,284,377,959,1560,0,0,0
2023-01-03 04:14:47.017025521,STG-005,14,27.85,8.58,0.0199,98.9,27.5,6,2.482,-64.4,4.89,2.16,0.75,0.0,44.8,0.639,0.75,0.0,27.9,35.5,82.5,0.007,-0.38,5.39,5.933,7,52.2,4.6,30.2,68.9,5.14,85,404,995,1587,0,0,0
2023-01-02 17:38:57.400800538,STG-005,15,27.81,8.14,0.01,99.9,27.3,10,2.493,-61.0,5.21,1.5,0.77,0.0723,46.6,1.202,0.78,0.0031,29.2,32.3,84.1,0.0178,0.2,4.65,5.947,12,41.6,6.1,24.8,78.7,2.46,232,383,978,1569,0,0,0
2023-01-03 05:49:37.661316725,STG-005,16,27.56,8.71,0.0222,96.0,31.4,14,2.394,-67.3,4.58,1.78,0.51,0.013,43.5,0.45,0.84,0.0,31.8,32.0,73.3,0.0263,0.96,4.81,5.915,12,53.8,6.2,27.2,75.0,3.63,261,408,984,1586,0,0,0
2023-01-03 01:38:40.620087746,STG-005,17,27.35,8.26,0.011,98.9,34.2,13,2.5,-67.0,4.68,1.56,1.09,0.021,43.9,0.881,1.02,0.0074,32.0,30.0,82.5,0.039,2.28,4.12,5.898,12,49.6,10.2,27.3,67.7,1.91,187,387,989,1575,0,0,0
2023-01-03 12:15:22.250817027,STG-005,18,27.71,7.27,0.0171,99.5,32.1,12,2.5,-65.5,4.57,1.59,1.09,0.0599,43.3,0.0,0.9,0.0,31.0,32.1,93.8,0.028,0.47,3.97,5.851,14,60.3,6.6,30.0,72.5,2.25,213,383,1000,1539,0,0,0
2023-01-03 13:11:04.865035598,STG-005,19,27.72,7.92,0.0251,99.1,28.4,13,2.465,-62.8,4.98,1.46,1.09,0.0,42.5,0.574,1.01,0.0276,28.1,30.1,83.0,0.0372,1.37,4.5,5.832,12,61.2,8.1,32.9,68.8,2.62,240,381,967,1551,0,0,0
2023-01-03 08:50:01.289911331,STG-005,20,28.0,7.97,0.0112,100.0,31.4,18,2.5,-65.0,5.12,1.39,0.99,0.0,46.0,1.205,0.81,0.0128,31.7,31.9,93.1,0.0516,2.69,3.91,5.85,15,56.8,7.0,26.8,72.3,1.82,4,382,961,1579,0,0,0
2023-01-03 20:36:58.553111671,STG-005,21,28.0,7.85,0.038,100.0,30.3,17,2.488,-64.1,5.23,1.41,0.74,0.0607,45.8,0.598,0.83,0.0017,30.4,33.4,116.1,0.0261,1.88,4.79,5.931,17,68.6,6.7,29.7,74.7,1.98,123,384,985,1595,0,0,0
2023-01-03 18:33:16.990938877,STG-005,22,28.0,8.72,0.0275,98.7,27.3,16,2.435,-65.9,5.25,0.97,0.89,0.0501,42.5,0.636,0.8,0.0175,26.6,34.3,87.6,0.0378,-1.95,4.64,5.834,20,66.6,6.2,31.4,82.1,2.07,327,378,980,1566,0,0,0
2023-01-03 21:22:44.249599759,STG-005,23,28.0,8.88,0.0159,95.0,28.2,16,2.371,-66.9,4.77,1.25,0.92,0.0609,41.8,0.75,0.92,0.0204,26.1,30.0,116.7,0.0367,2.23,3.48,5.867,18,69.4,9.7,30.7,62.9,1.5,183,369,937,1584,0,0,0
2023-01-04 02:54:57.750598234,STG-005,24,27.99,7.18,0.0185,99.1,30.6,22,2.476,-66.4,4.86,1.87,0.5,0.0453,44.6,1.41,0.92,0.0088,31.9,33.3,96.4,0.0347,1.72,4.01,5.938,20,74.9,6.6,32.6,70.3,1.5,125,379,950,1567,0,0,0
2023-01-04 10:30:12.969673269,STG-005,25,27.6,8.51,0.0155,100.0,28.9,21,2.5,-60.6,4.85,1.54,0.51,0.0823,44.0,0.828,0.83,0.0023,28.1,34.6,100.3,0.0653,1.81,3.77,5.838,20,82.5,7.6,30.6,53.4,4.01,247,385,984,1564,0,0,0
2023-01-04 12:36:37.285042711,STG-005,26,28.0,9.39,0.0134,97.8,27.6,24,2.5,-61.9,4.88,1.29,0.71,0.0156,43.4,0.6,0.85,0.0073,26.3,33.0,99.5,0.026,-0.88,5.16,5.856,13,84.6,8.4,24.4,69.6,5.13,28,366,961,1560,0,0,0
2023-01-04 12:02:54.329752062,STG-005,27,27.74,8.14,0.0381,100.0,35.4,24,2.485,-64.7,5.2,2.11,1.11,0.0119,46.8,0.091,0.77,0.0058,30.1,33.0,77.6,0.0279,-2.86,5.21,5.861,13,84.0,11.4,35.0,76.0,2.68,27,394,952,1519,0,0,0
2023-01-04 21:36:33.339912814,STG-005,28,27.82,9.58,0.0132,99.9,29.6,24,2.466,-67.2,5.22,1.42,0.5,0.0,45.5,0.506,1.01,0.0,29.1,33.5,68.9,0.0443,0.1,4.58,5.801,19,93.6,10.7,33.3,67.9,2.63,147,395,985,1562,0,0,0
2023-01-04 22:33:31.218424138,STG-005,29,27.99,8.02,0.0327,98.9,31.5,22,2.471,-65.1,4.68,1.66,0.84,0.0,43.5,0.184,0.8,0.0107,29.6,30.0,79.7,0.0407,-0.12,4.14,5.819,20,94.6,13.2,32.4,59.0,3.34,114,384,937,1539,0,0,0
2023-01-05 02:00:49.611668386,STG-005,30,27.51,7.67,0.0304,96.6,33.1,26,2.45,-65.5,4.55,1.08,0.64,0.0444,48.2,0.455,0.85,0.0089,27.1,31.8,85.5,0.0378,-1.51,3.51,5.876,21,98.0,9.1,29.2,56.8,1.53,231,375,969,1484,0,0,0
2023-01-05 06:07:14.809701960,STG-005,31,27.81,8.11,0.0167,99.0,29.3,24,2.496,-65.4,4.97,1.27,1.02,0.0,44.7,0.0,0.73,0.0122,27.2,32.1,84.9,0.0782,1.02,5.32,5.784,27,102.1,9.0,27.1,77.5,2.77,113,383,959,1521,0,0,0
2023-01-05 10:03:23.069727788,STG-005,32,28.0,8.93,0.0229,97.6,26.5,25,2.407,-62.9,5.04,1.39,0.77,0.0,46.3,0.455,0.89,0.0071,26.7,30.7,103.6,0.0445,-0.31,3.79,5.888,17,106.1,11.6,23.7,72.7,1.41,211,384,963,1507,0,0,0
2023-01-05 19:49:43.871968710,STG-005,33,28.0,7.61,0.0171,97.5,31.4,24,2.451,-68.6,4.99,1.42,1.02,0.0,44.4,0.269,0.78,0.0067,30.9,33.1,99.1,0.0362,-0.82,3.77,5.776,25,115.8,12.1,22.4,55.8,2.83,264,380,949,1506,0,0,0
2023-01-05 22:09:35.931876179,STG-005,34,28.0,8.28,0.012,97.5,29.1,25,2.436,-64.6,5.35,1.23,1.08,0.0535,43.0,0.476,0.87,0.0048,29.4,32.2,105.0,0.0639,-0.71,5.06,5.8,24,118.2,9.9,21.7,72.5,2.86,250,374,984,1496,0,0,0
2023-01-05 13:57:12.219543466,STG-005,35,28.0,8.48,0.0188,95.9,29.6,23,2.367,-63.8,5.03,1.88,0.91,0.0,39.7,0.138,0.9,0.0245,33.4,30.0,107.6,0.0615,-0.24,3.34,5.815,30,110.0,12.1,29.0,69.8,1.67,230,378,949,1553,0,0,0
2023-01-05 21:26:06.303231510,STG-005,36,28.0,8.91,0.0167,99.0,31.0,28,2.489,-66.8,5.16,1.75,0.58,0.0266,41.3,0.755,0.95,0.0161,26.7,33.1,111.5,0.0538,-0.5,4.84,5.854,27,117.4,13.8,22.1,69.5,5.28,256,371,933,1493,0,0,0
2023-01-05 17:56:23.720031112,STG-005,37,28.0,9.28,0.0272,100.0,27.9,28,2.5,-64.7,4.55,1.59,0.79,0.0524,47.6,0.419,0.85,0.0099,28.1,32.2,114.6,0.0511,0.29,4.2,5.857,26,113.9,14.7,27.4,61.6,1.93,99,366,941,1528,0,0,0
2023-01-06 06:10:16.308015608,STG-005,38,27.93,8.14,0.0219,100.0,34.2,31,2.5,-65.9,4.9,1.11,0.81,0.0363,41.8,0.421,0.89,0.0,27.8,30.0,106.1,0.0691,1.14,4.41,5.861,32,126.2,14.8,42.0,65.8,4.01,261,376,930,1501,0,0,0
